id,S1U_bract,S1V_bract,S1B_bract,S1G_bract,S1R_bract,S5_bract,S9_bract.x,H4_bract,B3_petal,S1U_petal,S1V_petal,S1B_petal,S1Y_petal,S1R_petal,S5_petal,S9_bract.y,H4_petal,B3_labellum,S1B_labellum,S1Y_labellum,S1R_labellum,S5_labellum,S6_labellum,S9_bract,H3_labellum,H4_labellum
62_147,0.00470083823666013,0.0113406996121084,0.140812172040355,0.437103544128975,0.425548403926583,109.318666908074,0.803575869772782,0.914091351035419,0.935086677965847,0.0249720526829149,0.0283517115720418,0.0442954596038713,0.380236476964341,0.47398935168861,106.772270261275,0.97838565292542,0.740110675424892,0.862568600452817,0.104487653311095,0.33739148016749,0.427757272196118,89.2577632927477,0.862568600452817,0.897005784380047,505,0.818702074356472
62_10,0.00693400351789436,0.0130420587371488,0.0851138248508932,0.506001406498381,0.410099005938382,98.5141514658249,0.902886444253812,0.924437090628271,0.779404188837159,0.0445818751850459,0.0485994474389615,0.0568435998977374,0.360585076830912,0.433106815770959,77.3771642821028,0.99719047897007,0.791698580943755,0.874036997768823,0.0967072007022267,0.330753870139523,0.468850562117133,94.0872889888435,0.874036997768823,0.906543495829649,509,0.694270029700691
62_109,0.0055429969377258,0.0122045622690056,0.0978971814095965,0.412575360460306,0.491487542104474,109.272064641895,0.873687671921079,0.741900632121562,0.938023267785022,0.0276300106201129,0.0308209846368272,0.0453715558249968,0.376736844010007,0.469353321891926,105.842121364002,0.979377212199,0.744824505742007,0.872528230392761,0.0553535871533015,0.361916855343381,0.45766110163071,96.8238481248438,0.872528230392761,0.990774806332833,509,0.749375517104207
62_128,0.00198904893699467,0.00478771887924744,0.0580986953299288,0.439672710425293,0.507651923213033,116.629774194223,0.937263810769196,0.714605902934453,0.956383057696664,0.0387283847759851,0.039941453568243,0.021008282082878,0.393607334782458,0.494558903073651,114.681048634391,0.99864059497363,0.662679819250884,0.883606532517213,0.045759770402314,0.365035485984312,0.459681887338625,98.1210888786716,0.883606532517213,0.993985965356225,511,0.718252233853759
62_302,0.00433640819302412,0.0077485101521162,0.0589893087326372,0.45242142221544,0.491786234057886,95.8587108398548,0.941147011003333,0.739789501702216,0.979202368492561,0.0228561604356154,0.0241773604143119,0.0196539175575779,0.39629002575223,0.496754673510616,116.031090317339,0.999190932712199,0.695809728146813,0.869619214022213,0.0826253163552537,0.346865701778384,0.429661044474925,88.4344124250536,0.869619214022213,0.941555237783753,507,0.807041962914902
62_75,0.00891225268966283,0.0169013837543293,0.123646036292773,0.460825586763435,0.414996290589633,101.337679052406,0.852922560662961,0.925180438268401,0.87528542228018,0.0718206444023012,0.0739921413662277,0.0468946220662781,0.353229661153955,0.431497893520852,86.1605597364332,0.994536980835406,0.729140674769803,0.833658592141882,0.0639016718761646,0.34990768199693,0.4377603394167,84.8414290814546,0.833658592141882,0.99223469114279,508,0.773132105082065
62_276,0.00347149161720671,0.00788822486390027,0.0969588804123089,0.46914361217865,0.4383509800661,104.695638712391,0.880111427937964,0.871492298557659,0.916665868493193,0.0435418491111422,0.0539862051102215,0.0933232550235144,0.350267110798702,0.42611723375666,89.6386159830206,0.885061211909811,0.814532145035255,0.85762089824813,0.0696009930731142,0.345828492015938,0.452888402063049,89.8617958298158,0.85762089824813,0.9538697600451,511,0.741396582251142
62_138,0.0102600960976492,0.0161566421708864,0.104416547867006,0.477501412642468,0.416239962569498,91.0758664265183,0.893265996876176,0.912225292053872,0.936271795165365,0.0497836001534695,0.0512672511069261,0.0300938750175448,0.380338238172495,0.467519421147698,104.561821504806,0.996925575204759,0.696848521488011,0.838903857765084,0.0591653681063894,0.354137480976386,0.44013327692589,87.1425180814372,0.838903857765084,0.990812059085686,509,0.758131714419124
62_154,0.0113097551586934,0.0153946646629575,0.0982489376435507,0.453259410972015,0.444918684702208,89.5220761522409,0.891743524786902,0.839122236330046,0.854200664839323,0.0469322222816504,0.0480047075045097,0.0260955097576493,0.391657563495172,0.475163635037273,97.3296927082924,0.999127696982502,0.685186007746829,0.863037840744367,0.0505062793996509,0.363790076194877,0.456797038769679,95.7593409317976,0.863037840744367,0.990720489831623,510,0.731121132188573
62_131,0.00581635706587469,0.0110213582004564,0.068789613199442,0.434467140324163,0.498429842205191,114.709699645989,0.919789409432706,0.724779731557405,0.857781422393335,0.0643902940011767,0.0659344797634424,0.0326592764331585,0.373753585258366,0.45430544743936,93.5130208737725,0.997990228779698,0.691376299078912,0.821147684603656,0.0568303928013622,0.34992090172111,0.438755828402304,86.6544267990985,0.821147684603656,0.989497819797376,509,0.722688395069985
62_74,0.00773853558429471,0.0172907892491709,0.149919454445491,0.444210898683636,0.406394173191581,101.082442749988,0.770776487437156,0.961746932749684,0.863436708953389,0.0390863572051981,0.042294363400176,0.0493428854539098,0.366916193406133,0.453548747606383,92.1121239783631,0.995731835573544,0.755554473608435,0.838433314851466,0.138144214323678,0.31538173432178,0.392858379792033,77.5722584905215,0.838433314851466,0.828285874748294,502,0.87980278985093
62_300,0.00615422346539741,0.0138040205645876,0.127484540457183,0.4642793972325,0.410163559683502,100.100714743503,0.820066554428293,0.944193484192769,0.884266184750629,0.0432429383430101,0.0508570020306652,0.0738584026410284,0.355989058667958,0.431153296842513,88.2071644779915,0.936542623819653,0.80052279601629,0.796149039749277,0.150196734048776,0.30516829420685,0.375119825590095,68.0254509171742,0.796149039749277,0.796973997873928,502,0.914787590009725
62_308,0.00560496181638301,0.0114877987999082,0.087939689606406,0.435418654639571,0.478595063176526,114.163760931574,0.887825068926462,0.771379083974516,0.888794137641874,0.0318758804414201,0.0374577642239318,0.057375144906209,0.37846889237676,0.452741529856017,94.7141736140444,0.95118863342491,0.77216556293713,0.853523665391306,0.0968524272277344,0.34522318049351,0.42552638426406,85.1932091191611,0.853523665391306,0.890955554620341,510,0.810077845586608
62_310,0.00244941191885188,0.0056349414054075,0.0790842677912434,0.462809096056342,0.463691231214643,115.793084358959,0.92135778266586,0.812067131159223,0.901070442481438,0.0622073997470242,0.0656388270985374,0.0445881761661117,0.361150846301352,0.442282068545008,92.4684670885867,0.996812479359894,0.7264348937143,0.84449449635274,0.0628696735728934,0.348337148457183,0.436714016176144,86.9565765683201,0.84449449635274,0.989503336888421,508,0.754014412678139
62_265,0.00589703436697176,0.0113915746784476,0.078035894622208,0.479573015437237,0.444304130500556,105.974471316984,0.908713934390599,0.847562694481969,0.960097194468973,0.0300424090450468,0.0308233944327284,0.0256018244871952,0.392595304267214,0.477911509079097,108.75773538449,0.996772817877744,0.719841359068313,0.85521811636312,0.0601532171172429,0.347614038675082,0.432928586932762,87.2043881760401,0.85521811636312,0.991858196181128,508,0.748000020017664
62_355,0.00485448998834196,0.00909482698743529,0.0531430510883605,0.452417044570792,0.496994846375994,117.311560917939,0.940060362331189,0.729419691698998,0.928858388063338,0.0505395768733103,0.0517297218132117,0.0230107533353619,0.390470645937884,0.491406305879416,112.376925525748,0.997135559003287,0.639927012427839,0.859207182798213,0.0448338956885528,0.357853941157833,0.451637785652362,95.0017118148246,0.859207182798213,0.992101752208294,511,0.678745401853475
62_332,0.00900261860297462,0.0190765327576537,0.158943449179075,0.432120224856788,0.408152040109817,100.812823155178,0.758517856586329,0.959265270005491,0.951857183338762,0.0357824127499748,0.0366800421382131,0.0268405254202531,0.388675869337403,0.481093687024415,111.532411656178,0.996224886190345,0.699643777014838,0.827691604028638,0.0576580252876701,0.356531609139303,0.446321336010543,89.2554463338174,0.827691604028638,0.990478698250934,508,0.74830580700251
62_324,0.0074846709085423,0.0172712459246669,0.156945102128264,0.431495781427248,0.412115759351063,101.593645295989,0.745781268335919,0.951741694221181,0.689952433754443,0.0485613987715444,0.0540833428115047,0.0660195772991812,0.358614152427486,0.40573568389737,61.229154041879,0.998650877680987,0.850269945078354,0.861533019106915,0.0943710394825511,0.341333505933033,0.420448285627479,84.7553190380463,0.861533019106915,0.902986850350078,509,0.804208038577696
62_322,0.00608597294202994,0.0118443949464713,0.0857676187333496,0.497482966258148,0.41869665636426,101.979006109269,0.899510406862553,0.906667074634717,0.905172021045648,0.0301772509610612,0.032749075416738,0.0506906135473073,0.371596425147495,0.460616836288666,98.7348152739409,0.982441174725225,0.759310028104397,0.830483747600157,0.114761780279268,0.327357997125802,0.41148911830786,80.7983210286388,0.830483747600157,0.889601681332524,504,0.84074250727671
62_234,0.00556555207126991,0.0119607114341704,0.103176419348661,0.473938052905749,0.425329896701929,102.470262518517,0.861572710723903,0.899228825734921,0.885542263125069,0.05695995523949,0.0697773837772967,0.108445847622378,0.332504260271535,0.41152400080179,84.4812626916241,0.883162593249503,0.823128198041205,0.832093342126957,0.154763201324339,0.303178205686346,0.378188551859174,73.1052692282162,0.832093342126957,0.79589862683923,498,0.904900607434027
62_139,0.00427195075940473,0.0091951093824109,0.0977053534197752,0.493289732123334,0.413189279750527,103.768635761762,0.893735698512187,0.926884524425739,0.884215230566588,0.0418735350907868,0.0501608617978177,0.0806994472318934,0.35626832703573,0.440395248931861,92.7000303462174,0.922179196197924,0.780565348753762,0.855795372667512,0.080917863034667,0.350667814841483,0.441402166341455,91.3299198456675,0.855795372667512,0.942664190742141,508,0.785675898325275
62_63,0.00764209126355753,0.011636332007969,0.0636598663568779,0.60327106256264,0.333659877954258,83.6063367752764,0.952604626189597,1.0768339211666,0.917328539975922,0.0397234937567717,0.0443052325737242,0.0633971109817193,0.361585391845402,0.451673427704832,100.642091568874,0.960990171794322,0.758093546409264,0.814379240810423,0.0798419852487912,0.342008315684271,0.429834454881,84.2252815167613,0.814379240810423,0.957348390711792,506,0.768394934972427
62_189,0.00393100457310979,0.00690290332827305,0.068953634371207,0.576661021250818,0.35874336448565,86.9467262341437,0.938515960138284,1.03255873939278,0.946357106491705,0.0562253195013294,0.0715416415847759,0.127772326473283,0.328397046529158,0.402368637273581,90.8194767954466,0.815993045872916,0.854537719869873,0.834415471020092,0.0929174963265957,0.343064635574167,0.430662596319057,86.3113561409253,0.834415471020092,0.923108876725494,507,0.805147011409473
62_130,0.00617391168611801,0.0109922634827234,0.0702068854933028,0.542464788609056,0.389279743799558,93.4381923680611,0.925666062808049,0.964592795055619,0.872242543487492,0.0555369745511758,0.0574066217976675,0.0381874797444213,0.370057800401239,0.447128151291374,90.9234294040913,0.997465629042381,0.731071326767841,0.830592624895356,0.0648692732296925,0.352618933668421,0.440425000579536,88.2380289655413,0.830592624895356,0.986869369230662,507,0.763842847928589
62_188,0.00449444031555513,0.0103177553094289,0.0961827806813347,0.432575220502284,0.474497187963352,116.025512833933,0.871445484722964,0.785071888019137,0.933997780841879,0.0201881400601523,0.0220468713519232,0.0198512809807985,0.403869583988482,0.511544641293735,116.078201080282,0.999551255756821,0.669202120084992,0.824528219309889,0.0476133983157324,0.366574820034311,0.464480174402374,93.5726375480009,0.824528219309889,0.997887211069763,512,0.703516868324029
62_252,0.0121960189198226,0.0206084870261941,0.098996558997061,0.451074755800068,0.445729031003183,111.31188795005,0.871712073686181,0.83470952413828,0.880387966155635,0.0556661682425203,0.0693713353104436,0.124768671202907,0.328576215107813,0.41701188102811,90.5163046698596,0.835045236202272,0.81272416045988,0.873973751991191,0.0447616839950567,0.365854121044652,0.491438869917173,104.037225678348,0.873973751991191,0.990245428690943,512,0.670176990309775
62_14,0.00624862612416443,0.0130026449917864,0.119721865692291,0.46848961453469,0.413721840299141,101.75264300025,0.84731460547761,0.9314216881156,0.891432310326681,0.0383184789037495,0.0466028745154682,0.075493792387859,0.361696743058062,0.441087132773311,92.6746601343793,0.916596267967487,0.786908579537162,0.804016809242833,0.096973293737824,0.339694779504356,0.423422273223882,80.1116445952419,0.804016809242833,0.8950826877401,509,0.797438929772856
39,0.00598023790146331,0.0098122014092524,0.0718322218809268,0.533813375096372,0.396604596941656,96.7521696368983,0.9282609178204,0.949519088574718,0.928844125791947,0.0267340835038624,0.030304480415076,0.0501279334774236,0.374353216751653,0.471505011148606,105.630672654716,0.967662305182613,0.741891892863825,0.837210370561064,0.0804342269722162,0.349959353843321,0.44648052217167,91.2054328245478,0.837210370561064,0.946111149854941,507,0.774009867727694
62_66,0.00219349817570929,0.00450618987240254,0.0368071888550364,0.440238270993239,0.527820882978717,116.639091872727,0.959039320912014,0.669801908099272,0.967963506406244,0.0254980560314826,0.0261698612012106,0.0139331968672984,0.406780416889028,0.51354321893843,119.841093416067,0.999418414786102,0.653096224686138,0.898665142340299,0.046068634694936,0.361828913638132,0.453635582916533,98.6974308791841,0.898665142340299,0.992295221996919,510,0.717938529148563
62_185,0.0035336449891754,0.00655721976818292,0.063595846128133,0.551700801393419,0.389395584648886,95.2504292966387,0.946334203446124,0.965479654515114,0.949594208681822,0.0306303502728612,0.0319169027120338,0.0233279034383108,0.396143336744565,0.491871964220408,114.276521561113,0.997927114683843,0.687548160256703,0.755738148395139,0.0657564861942667,0.349105937532619,0.442455013555056,80.7581979178168,0.755738148395139,0.991769858423414,507,0.750506488827797
62_91,0.00589591956754682,0.00891705584586118,0.0440676336190465,0.441448071829255,0.515993122156659,101.019141929943,0.95781836018367,0.684388987097643,0.982070874427366,0.022435194451411,0.0232130286817893,0.020859211130812,0.403210891968836,0.501911543987041,122.084535873008,0.998048815032503,0.684486326920337,0.711261639378258,0.0956505018300131,0.338046432189837,0.408937977618256,68.6415853661124,0.711261639378258,0.945348603172606,505,0.826969632620611
62_206,0.00634461717069905,0.012767120777686,0.0944748926907758,0.460573835278449,0.446534803605727,112.29251437822,0.873780427371128,0.844951173207286,0.967675834746838,0.0304641276476956,0.0368461575827607,0.0576139561097408,0.375324899477729,0.467425658821555,109.783554314328,0.940477482830854,0.741054590622581,0.866703787910402,0.127781668738493,0.326725429075542,0.405292921578428,82.7782676326382,0.866703787910402,0.822073600406916,506,0.856676136795643
39_65,0.00475651973204846,0.00958412744649883,0.0760371701063353,0.476995824453571,0.450092265406214,111.371065761826,0.909611659677876,0.836082018545097,0.898562073567421,0.0564761383221747,0.0581260585715984,0.037679300959072,0.368350015875107,0.456639892187213,97.5536283254995,0.994935412903368,0.706337329761716,0.795018806794778,0.0651765235267181,0.348088830733281,0.432515767089874,81.3471441006534,0.795018806794778,0.989790340402835,508,0.75726638901914
39_56,0.0094227805556663,0.0165136331584876,0.0995547295374798,0.51372857029227,0.38563195999361,91.0539971275252,0.88498263145187,0.981923321431589,0.823869633138286,0.0536115080442646,0.0629251696295409,0.0932168673428392,0.340097363250814,0.42627342305485,83.4025671489342,0.91355085752202,0.789559843863221,0.740931752657943,0.136896827469812,0.310882272748027,0.402151796122603,70.3301006334722,0.740931752657943,0.849317799669911,500,0.848057382858545
39_57,0.0101912809445976,0.0183283091182897,0.116381224879605,0.516809987932502,0.365016684600715,89.4350095358417,0.864711958668259,1.03879522051655,0.685770430394717,0.0553279674278193,0.0625778102332366,0.0900805452487319,0.335770413774407,0.414208068706367,65.5297551671922,0.968675848582001,0.81782411007511,0.681348650986252,0.221309512420841,0.270960186046807,0.351152766088452,54.0091301772674,0.681348650986252,0.628807180678184,475,1.04698667804954
39_96,0.00733805372659939,0.0164613903318425,0.159751452146318,0.429025411298899,0.412072733638678,103.432486235093,0.756196821157841,0.953157778962488,0.917574618809322,0.0275286002710789,0.0306838151244773,0.040169073187697,0.381745740872062,0.489105974056498,110.448128478464,0.980763263789356,0.700008580229294,0.790112894230516,0.107825049934107,0.336550618943007,0.422001073613429,79.4509908712775,0.790112894230516,0.897123432501393,505,0.833681061696397
39_23,0.00789108563551374,0.0164525271820877,0.138401318695124,0.473157057577318,0.389003526443675,96.5358416623881,0.81373173641598,0.997612725492714,0.88929356298559,0.0354216900216531,0.0425341806022502,0.0697028312969277,0.363864644234415,0.461263703841572,99.6720814060053,0.932643147084654,0.744117178049715,0.874806409594187,0.157175853490782,0.313555806036997,0.390758384025196,82.1566020039283,0.874806409594187,0.766664822669292,500,0.918333032338986
39_16,0.00929661894596615,0.0170408875973245,0.111840045138566,0.490643392024569,0.396544999898529,96.3180635896979,0.86420717185941,0.962625174218505,0.852303867106797,0.0539013175971278,0.0565045918013812,0.0411510892632604,0.368607668765507,0.463689064855775,96.4530483807724,0.99586614103412,0.695407666938353,0.75314220797047,0.0689307723161443,0.35188962913613,0.4429011317934,80.7724363359218,0.75314220797047,0.985720918536793,507,0.76670662624621
39_27,0.00786670484503176,0.0144422844025551,0.095499608367883,0.50284677496527,0.402134339492818,97.2060585916506,0.894340399179802,0.944920516445319,0.903189456556823,0.0308548622176321,0.0346592065640152,0.0488358788116644,0.372237164462293,0.476236291205113,104.94364831351,0.977892389171984,0.721433931635477,0.73876704670122,0.100518908713226,0.335101147350758,0.423010389882104,73.8598412349539,0.73876704670122,0.927253369806021,505,0.817266226981301
39_75,0.0105651476624235,0.019106327354517,0.118182534691415,0.506047201932413,0.373442487999282,88.5982781210571,0.87060951013978,1.02033110779044,0.857989130546215,0.0456103081111613,0.048435835997594,0.0397465878779792,0.373526561786385,0.476724385424004,103.921113756429,0.994456552959545,0.685505020898265,0.781415010928987,0.107933656812963,0.336442436792447,0.425544299886209,83.3581219535056,0.781415010928987,0.884782346563843,504,0.797351318807257
39_49,0.00978521743929398,0.0166302146563086,0.0922538076528936,0.592164341549076,0.313548104235708,76.0398946569549,0.912013698143572,1.14019456443356,0.937015193773308,0.0173974589950881,0.0186033992914215,0.0243664861746342,0.391171546337367,0.525597690931522,114.524426665435,0.998144038155422,0.646609359667842,0.861564763841077,0.0661557652316255,0.362119633054422,0.454567955637272,97.1029474088401,0.861564763841077,0.965822356853729,508,0.767455807417228
39_21,0.0106794811069001,0.0201529312915882,0.134801863291224,0.471809797881813,0.390779729450587,88.7970276557534,0.831853780760824,0.987223114178315,0.942467027116323,0.0238127518719347,0.0257656113299136,0.0320808805664341,0.385824439121185,0.493368012944043,115.052187262729,0.992439484380354,0.700411572807774,0.829826407890841,0.132322227418371,0.322803484673704,0.40450673646214,81.0578943372503,0.829826407890841,0.833156552635316,502,0.859232191196122
39_81,0.00671046782602676,0.0123337902622964,0.0997223179481259,0.494973110766666,0.406843819738825,95.0318726043478,0.893457328012396,0.936894531579335,0.869754350902965,0.0590683640667934,0.0610113982718887,0.0311995063342748,0.374782660080573,0.476944418041722,104.620605498936,0.997754887696989,0.651650906543028,0.763081202957126,0.0626407063495691,0.338537545124932,0.441419434276307,84.5034090670881,0.763081202957126,0.985307486836479,506,0.671403667493188
62_218,0.0113928834861859,0.0203577054111545,0.120916344806109,0.434781190062773,0.440938754609905,104.350870797717,0.837953703053084,0.854159115288132,0.791357364514331,0.0262575472331028,0.027685017860722,0.0274671117771605,0.396902683301135,0.499254456497527,97.0388583751383,0.999148727990207,0.680416666269652,0.845675007782376,0.0556577345406401,0.344489562804725,0.433990955142721,89.5714527123342,0.845675007782376,0.989741570511228,508,0.690635517324637
39_2,0.0061010199914836,0.00975516552301591,0.0773624579290267,0.537877223555539,0.386792851044633,86.6516583139435,0.926014233975671,0.97325682872935,0.888261095882682,0.0443444605043564,0.046784931997092,0.038255675834427,0.373530723526516,0.468771056546597,100.685779817456,0.997248319879784,0.707275141767813,0.79953074071092,0.126021847710103,0.325763451600267,0.405248826322258,78.3216921406682,0.79953074071092,0.853831086937325,503,0.854187736657235
39_13,0.00619759285438251,0.0101874656025691,0.0751647226230984,0.516150220158602,0.410809243611548,102.417722700303,0.917097342627202,0.918261574285138,0.884187332169803,0.0349389649695245,0.0435054747507967,0.0775344697576087,0.364706491498014,0.466664257306644,104.394247151732,0.910908547959547,0.730837708502513,0.718911918032902,0.0673374145600996,0.36104921751859,0.468385134206313,85.0817261030806,0.718911918032902,0.968948553840691,509,0.7326202784659
39_25,0.00326332371592281,0.0070672573604365,0.0767403394561127,0.502153797400146,0.425780847968832,103.680218945511,0.905403410770919,0.892721939853694,0.864132999241119,0.0479535513805202,0.0565153168575494,0.0796172651229947,0.353350838604614,0.445572757262235,93.6914107815414,0.922023731384838,0.752089662834325,0.74136396717433,0.0868165787967755,0.342314397650323,0.427973057933529,75.63391324363,0.74136396717433,0.958499263794365,506,0.803417347986469
39_89,0.00584089285629115,0.0107004867283058,0.0882085911157102,0.606694480058187,0.307601827709513,81.0378900192604,0.917575084806888,1.14929088116918,0.915815905783201,0.0456947133158207,0.0476984744768301,0.033355709755628,0.377866369629795,0.480953779248856,110.064943619056,0.9960584194422,0.675867667960197,0.78296987104162,0.0667078917614031,0.354928061868314,0.44536859009335,85.2579042678943,0.78296987104162,0.985169683908956,507,0.763993886120949
39_82,0.00613148728353512,0.0111371666139492,0.0788616979934439,0.599435020407903,0.323864342994581,84.1142951383388,0.926740303446205,1.10897140745299,0.757386112379644,0.0520845565478148,0.0564019718001857,0.0452636092937613,0.368358969465887,0.46556727110648,88.8353866606295,0.996169977947894,0.695150053119615,0.708365807680569,0.0626277181791733,0.351233036132397,0.447649974851478,80.916283167374,0.708365807680569,0.985298668880069,506,0.715249106795534
39_39,0.00572102104565712,0.0107258731408672,0.0865364848662653,0.50863410220658,0.407395401076154,101.339877913535,0.903628986574897,0.931778871473038,0.646063326611235,0.0758938478516329,0.0831462043374747,0.0700592871327239,0.340492152470509,0.421544530107136,63.1773377968653,0.997322071148656,0.743426854199699,0.727551629506732,0.206735889735357,0.278443496034707,0.346443642536374,57.7128624020553,0.727551629506732,0.648427250553067,480,1.01987156817158
39_77,0.00864980147026541,0.0157801202412571,0.105791889389419,0.537532071902846,0.356543805068475,88.9202215916234,0.876995912499218,1.05240104877592,0.909016102507748,0.0465290461215279,0.0481522208952303,0.0310254865844594,0.376579584896071,0.48902873107003,110.702888490697,0.996707409246918,0.655810933914834,0.799143638490969,0.0969651894293131,0.338090657616937,0.429168177963865,83.5280869916002,0.799143638490969,0.919512429580918,505,0.793812253695099
39_34,0.00811277643514619,0.0162570982139251,0.112801280532187,0.572045376417844,0.314738169072682,74.5357840631172,0.887336913022123,1.15760351958471,0.907654113715053,0.0237027307033645,0.0289812178793425,0.0750256312132183,0.374277088247793,0.437846424948056,94.8706811109268,0.930789625148196,0.828129150886179,0.80423080495947,0.118028479610956,0.326402820442762,0.412486092392446,80.2571075723077,0.80423080495947,0.88443873614129,503,0.834993060386394
39_117,0.00798137515475019,0.0146791374326869,0.115682490787914,0.467042249727168,0.417483996560803,98.2194427475521,0.864442493756757,0.916537712626493,0.72526234562368,0.061587125551168,0.0660608198461153,0.0616269604972069,0.349490156623914,0.438649769796477,75.9420063489872,0.995024181020093,0.737053697247577,0.674237445105126,0.158663804213213,0.305486108574812,0.382060845831207,60.8083333824917,0.674237445105126,0.798892582222404,496,0.915082970483688
62_240,0.0295272833822322,0.0458948881063063,0.168447139565865,0.48109612626525,0.329537457493768,78.856707570005,0.749214878180971,1.13778074190421,0.888547584932816,0.0525387657099556,0.0557611375600627,0.0491737160885852,0.371433196111352,0.454015575127762,100.767936230971,0.989686954940093,0.720316500994001,0.70886416618037,0.0830919076042963,0.317609933109852,0.400301206372217,68.0174525571568,0.70886416618037,0.974578660674187,503,0.703383511358951
39_17,0.0084145388116592,0.0160257560782505,0.137043655964009,0.509057686744872,0.353989589868825,84.1298297410976,0.827484202030611,1.08017494777482,0.895077265707713,0.0221221942617693,0.0238646536645206,0.0348268699199298,0.386499668098054,0.494961392233795,111.408629268898,0.994320893852792,0.700473355637814,0.742874330457118,0.0608701778621221,0.360647862459908,0.454927959857895,82.6041919206146,0.742874330457118,0.992061723219643,508,0.752912570478025
62_225,0.00666165877583539,0.0117570047783805,0.0759056233693638,0.548025389983831,0.377635173284999,92.808459786321,0.92343092184134,0.991749329214029,0.867774772587744,0.028395909464299,0.0339504843134371,0.0515055577302621,0.383125942240609,0.46725371859128,98.1262493160367,0.956044752399144,0.74609487828016,0.702283127768773,0.106933757653225,0.328746570397554,0.406100758675573,66.7828776288208,0.702283127768773,0.896809793138886,507,0.814611906203988
62_162,0.00838479645048912,0.01471512971397,0.100040493959045,0.504170872480789,0.395810339489662,97.0148885675239,0.883355368433741,0.959665416687935,0.937606549030448,0.0458851132226506,0.0473583104975662,0.0398406970387951,0.375370691548522,0.466971537586738,108.615903360446,0.991561420414731,0.707104514096472,0.851546018516434,0.05819749122755,0.358443982095575,0.443133661283858,92.2189884797961,0.851546018516434,0.98636121711971,509,0.733223588812828
62_190,0.00493408429690815,0.00896634600651415,0.0567636479992002,0.504272162877151,0.441872113255548,106.361494634541,0.939894478972614,0.847894906473089,0.960807949672702,0.0391746354200253,0.04013629645571,0.0224643307378722,0.392591881353327,0.491313012350673,116.638631437043,0.99750918432805,0.668549891230701,0.832733626849745,0.065278938608454,0.346286091819807,0.432830721493968,87.071940746303,0.832733626849745,0.988095366592156,507,0.748073405781743
62_157,0.00920286639928052,0.0173529572008654,0.126457151346808,0.473628862101427,0.399035692107694,98.0903951678684,0.844402333366422,0.963552690926462,0.964220285172353,0.0239865175366969,0.0246747431735948,0.0168853885909081,0.40612152090753,0.504588005873843,118.356300485376,0.998554793572336,0.675316352292581,0.806070422558672,0.0601081136117927,0.347105189627841,0.437653442289787,85.6961962481049,0.806070422558672,0.990956304682666,508,0.717570091520765
39_15,0.00797097928895335,0.0154545130322148,0.138485833135573,0.498530903905325,0.363417314750861,86.8555599747164,0.836758728763025,1.06030461267086,0.908677676210096,0.0254247755117084,0.0323131521949563,0.078367184932545,0.360594224397953,0.456585858682148,98.6256616631833,0.920201827539959,0.780258660647414,0.866911976331479,0.155382910477773,0.311122474716577,0.386646666920939,78.8215600427483,0.866911976331479,0.791740263145684,499,0.933896971513752
39_92,0.00647028575229104,0.0123873079557894,0.100721506080197,0.555845764041716,0.345491146885971,88.6599858552171,0.882612327103627,1.0755572167748,0.804033570342131,0.0484744330527462,0.052009050246558,0.0430000802655565,0.373487144252871,0.470834515935457,96.6638921713107,0.994251751999564,0.691470344871278,0.690635984831264,0.0987256435857577,0.336287187417003,0.429573982436487,75.3284187404095,0.690635984831264,0.921568974773161,503,0.774400346911155
39_79,0.012832458013808,0.0274061912207713,0.200888148853758,0.409299173967413,0.385359352870855,101.126164436965,0.640213778067827,1.04238667466764,0.799051529584157,0.0604431055881091,0.0696506511780086,0.0784595934578374,0.342215479893168,0.453566208411793,90.9868348297986,0.94656368119448,0.699521359558362,0.847051805712028,0.212223685953807,0.287072692588514,0.365564352156298,75.8121984815452,0.847051805712028,0.604172437821903,478,1.00681563417953
39_110,0.00637876635646758,0.0131009701731254,0.102152286650682,0.47078489148042,0.428974024470389,110.320674846989,0.872842386960932,0.887540251972896,0.778689839708313,0.0523675555438087,0.0562382205870167,0.0467604241275635,0.368075456154029,0.463548383028837,89.7459914894727,0.996652667188992,0.698783750395512,0.759157843618662,0.111430576930123,0.332853743408788,0.42329712269691,80.0431605437446,0.759157843618662,0.877567901704381,504,0.795352497041863
39_68,0.00905015300343208,0.0179271800796608,0.134962645418936,0.445746016930567,0.418632606694736,99.1766424648086,0.79976517035334,0.917660098810272,0.838459542545551,0.0466986916558582,0.0485915342256244,0.0391501181728726,0.376647470862131,0.467910614869536,97.8803217810639,0.994700586990587,0.7028649990146,0.827696514616046,0.099972729621968,0.339738840752968,0.432698505075109,90.3237565577801,0.827696514616046,0.900250666110171,505,0.781611307472113
39_12,0.00776127632958819,0.0147204403468238,0.112200803767711,0.499736159030846,0.388839066644766,96.9185767690337,0.863817900965025,0.982728860781498,0.894547751386015,0.0361039587682926,0.0408590498668844,0.0555640626679565,0.370368694227029,0.465640724171012,103.251174534518,0.963437304070068,0.732812017150125,0.7696428733085,0.0715700724069377,0.356027280070372,0.448384846844281,85.4238057797233,0.7696428733085,0.967130129969453,507,0.766395510377152
